key,translation,locale
company.account.company_user.delete.back,Terug,nl_NL
company.account.company_user.delete.successful,De gebruiker is verwijderd,nl_NL
company.account.company_user.disable,Uitschakelen,nl_NL
company.account.company_user.edit,Bewerk,nl_NL
company.account.company_user.edit_information,Bewerk gebruikersinformatie,nl_NL
company.account.company_user.enable,Inschakelen,nl_NL
company.account.company_user.name,Naam,nl_NL
company.account.company_user.role,Rol,nl_NL
company.account.company_user.status.disable.error,Bedrijfsgebruiker kan niet worden uitgeschakeld,nl_NL
company.account.company_user.status.disable.error.cannot_disable_yourself,U mag uzelf niet uitschakelen,nl_NL
company.account.company_user.status.disable.success,Bedrijfsgebruiker is uitgeschakeld,nl_NL
company.account.company_user.status.enable.error,Bedrijfsgebruiker kan niet worden ingeschakeld,nl_NL
company.account.company_user.status.enable.error.cannot_enable_yourself,U mag uzelf niet inschakelen,nl_NL
company.account.company_user.status.enable.success,Bedrijfsgebruiker is ingeschakeld,nl_NL
company.account.edit_address_information,Adresgegevens bewerken,nl_NL
company.account.login.email,E-mail,nl_NL
company.account.login.password,Wachtwoord,nl_NL
company.account.login.title,Toegang tot uw account,nl_NL
company.account.name,Bedrijfsnaam,nl_NL
company.account.overview,Overzicht,nl_NL
company.account.page-title,Mijn bedrijf,nl_NL
company.account.registration.title,Maak account,nl_NL
company.account.shipping_address,Standaard verzendadres,nl_NL
company.account.table.actions,Acties,nl_NL
company.address.heading,Bedrijfsgegevens,nl_NL
company.company_business_unit.delete.error.has_users,U kunt een bedrijfseenheid niet verwijderen terwijl deze gebruikers bevat,nl_NL
company.company_role.delete.error.has_users,U kunt een rol niet verwijderen als deze gebruikers bevat,nl_NL
company_page.company_business_unit_restricted_message,U heeft geen toestemming om deze bewerking uit te voeren,nl_NL
company_page.company_user_restricted_message,Vaste klanten mogen niet op bedrijfspagina's opereren,nl_NL
company_user.business_on_behalf.error.company_not_active,"U kunt deze bedrijfsgebruiker niet selecteren, het bedrijf is niet actief.",nl_NL
company_user.business_on_behalf.error.company_user_invalid,"U kunt deze bedrijfsgebruiker niet selecteren, deze is ongeldig.",nl_NL
company_user.change_company_user,Wijzig bedrijfsgebruiker,nl_NL
company.user.first_name,Voornaam,nl_NL
company.user.invitation.accepted,Je uitnodiging is al gebruikt,nl_NL
company.user.invitation.actions,Acties,nl_NL
company.user.invitation.business.unit,Bedrijfseenheid,nl_NL
company.user.invitation.delete.button,Verwijderen,nl_NL
company.user.invitation.delete.confirmation.question,Weet u zeker dat u de uitnodiging wilt verwijderen?,nl_NL
company.user.invitation.deleted.error.message,Uitnodiging is niet verwijderd,nl_NL
company.user.invitation.deleted.success.message,Uitnodiging succesvol verwijderd,nl_NL
company.user.invitation.delete.title,Uitnodiging verwijderen,nl_NL
company.user.invitation.expired,Je uitnodiging is verlopen,nl_NL
company.user.invitation.file,Uitnodigingen bestand,nl_NL
company.user.invitation.first.name,Voornaam,nl_NL
company.user.invitation.import.download.errors.file,"Sommige uitnodigingen konden niet worden geïmporteerd. Klik <a href=""""%link%""""> hier </a> om het foutenbestand te downloaden",nl_NL
company.user.invitation.imported.title.plural,Geïmporteerde uitnodigingen,nl_NL
company.user.invitation.import.error.message,Het importeren van uitnodigingen is mislukt,nl_NL
company.user.invitation.import.file.invalid,Het importbestand is niet geldig,nl_NL
company.user.invitation.import.title,Importeer nieuwe uitnodigingen,nl_NL
company.user.invitation.invalid,Uw uitnodiging is niet geldig,nl_NL
company.user.invitation.invite_users,Nodig gebruikers uit,nl_NL
company.user.invitation.last.name,Achternaam,nl_NL
company.user.invitation.mail,Mail,nl_NL
company.user.invitation.not.found.message,Uitnodiging niet gevonden,nl_NL
company.user.invitation.resend.button,Opnieuw verzenden,nl_NL
company.user.invitation.resend.confirmation.question,Weet u zeker dat u de uitnodiging opnieuw wilt verzenden?,nl_NL
company.user.invitation.resend.title,Verstuur de uitnodiging opnieuw,nl_NL
company.user.invitation.resent.error.message,Uitnodiging is niet opnieuw verzonden,nl_NL
company.user.invitation.resent.success.message,Uitnodiging opnieuw verzonden,nl_NL
company.user.invitation.send.all.button,Alles verzenden,nl_NL
company.user.invitation.send.button,Sturen,nl_NL
company.user.invitation.sent.all.error.message,Sommige uitnodigingen zijn niet verzonden,nl_NL
company.user.invitation.sent.all.none.found.message,Geen uitnodigingen gevonden om te verzenden,nl_NL
company.user.invitation.sent.all.success.message,Alle uitnodigingen zijn succesvol verzonden,nl_NL
company.user.invitation.sent.error.message,Uitnodiging is niet verzonden,nl_NL
company.user.invitation.sent.success.message,Uitnodiging succesvol verzonden,nl_NL
company.user.invitation.status,Toestand,nl_NL
company.user.invitation.status.accepted,Geaccepteerd,nl_NL
company.user.invitation.status.new,Niet verzonden,nl_NL
company.user.invitation.status.pending,In afwachting,nl_NL
company.user.invitation.title.plural,Uitnodigingen,nl_NL
company.user.last_name,Achternaam,nl_NL
company_user.no_company,Geen bedrijf,nl_NL
company_user.remember_choice,Onthoud keuze,nl_NL
company.user.salutation.dr,Dr.,nl_NL
company.user.salutation.mr,Dhr.,nl_NL
company.user.salutation.mrs,Mevr.,nl_NL
company.user.salutation.ms,Mevr.,nl_NL
configurable_bundle_note.enter_note,Voeg een notitie toe voor de geconfigureerde bundel,nl_NL
configurable_bundle_note.form.save,Sparen,nl_NL
configurable_bundle_note.note,Geconfigureerde bundel Opmerking:,nl_NL
configurable_bundle_note.note_added,Opmerking is met succes toegevoegd aan de geconfigureerde bundel,nl_NL
configurable_bundle_page.choose_bundle_to_configure,Kies Bundel om te configureren,nl_NL
configurable_bundle_page.configurable_bundle_list,Configureerbare bundellijst,nl_NL
configurable_bundle_page.configurator,Configurator,nl_NL
configurable_bundle_page.configurator.added_to_cart,Geconfigureerde bundel is succesvol toegevoegd aan winkelwagen.,nl_NL
configurable_bundle_page.configurator.add_to_cart,Voeg toe aan winkelkar,nl_NL
configurable_bundle_page.configurator.product_became_unavailable,Product met SKU '%sku%' geconfigureerd voor slot met ID '%id%' is niet meer beschikbaar.,nl_NL
configurable_bundle_page.configurator.selected_product,Geselecteerd product,nl_NL
configurable_bundle_page.configurator.sku,Sku:,nl_NL
configurable_bundle_page.configurator.slot_became_unavailable,Het geconfigureerde slot met ID '%id%' is niet meer beschikbaar.,nl_NL
configurable_bundle_page.configurator.slot_page.back_link,Terug naar Bundels,nl_NL
configurable_bundle_page.configurator.summary,Samenvatting,nl_NL
configurable_bundle_page.configurator.summary_page_locked,Het product voor ten minste één slot moet worden geconfigureerd om de overzichtspagina te bezoeken.,nl_NL
configurable_bundle_page.configurator.summary_page_total,Totaal,nl_NL
configurable_bundle_page.configurator.templates_not_found,Er zijn geen sjablonen beschikbaar.,nl_NL
configurable_bundle_page.configurator.tip.header,Creëer je eigen bundel.,nl_NL
configurable_bundle_page.configurator.tip.text,"Om de bundel te maken, selecteert u de sleuf aan de linkerkant en kiest u het product uit de lijst.",nl_NL
configurable_bundle_page.edit,Bewerk,nl_NL
configurable_bundle_page.invalid_template_slot_combination,Ongeldige combinatie van sjabloon / sleuf.,nl_NL
configurable_bundle_page.select,Selecteer,nl_NL
configurable_bundle_page.template_not_found,Configureerbare bundelsjabloon niet gevonden.,nl_NL
configurable_bundle_page.unselect,Selectie ongedaan maken,nl_NL
configurable_bundle.slot.validation.error.not_exists,Er bestaat geen configureerbare sleuf voor bundelsjablonen.,nl_NL
configurable_bundle.templates.configurable-bundle-all-in.name,Alles in,nl_NL
configurable_bundle.template_slots.slot-1.name,Sleuf 1,nl_NL
configurable_bundle.template_slots.slot-2.name,Sleuf 2,nl_NL
configurable_bundle.template_slots.slot-3.name,Sleuf 3,nl_NL
configurable_bundle.template_slots.slot-4.name,Sleuf 4,nl_NL
configurable_bundle.template_slots.slot-5.name,Sleuf 5,nl_NL
configurable_bundle.template_slots.slot-6.name,Sleuf 6,nl_NL
configurable_bundle.templates.smartstation.name,Smartstation Kit,nl_NL
configurable_bundle.template.validation.error.already_activated,Configureerbare bundelsjabloon is al geactiveerd.,nl_NL
configurable_bundle.template.validation.error.already_deactivated,Configureerbare bundelsjabloon is al gedeactiveerd.,nl_NL
configurable_bundle.template.validation.error.not_exists,Configureerbare bundelsjabloon bestaat niet.,nl_NL
configured_bundle.bundle_total,Totaal bundel:,nl_NL
configured_bundle_cart.error.configured_bundle_cannot_be_added,De geconfigureerde bundel kan niet aan de winkelwagen worden toegevoegd.,nl_NL
configured_bundle_cart.error.configured_bundle_cannot_be_removed,De geconfigureerde bundel kan niet uit de winkelwagen worden verwijderd.,nl_NL
configured_bundle_cart.error.configured_bundle_cannot_be_updated,De geconfigureerde bundel kan niet worden bijgewerkt.,nl_NL
configured_bundle_cart.error.configured_bundle_not_found,Geconfigureerde bundel met bijgeleverde SKU niet gevonden in winkelwagen.,nl_NL
configured_bundle.item_sku,SKU:,nl_NL
configured_bundle_note_widget.edit_note,Bewerk,nl_NL
configured_bundle_note_widget.remove_note,Verwijderen,nl_NL
configured_bundle.order.items,Artikelen in de bundel:,nl_NL
configured_bundle.price,Stuksprijs:,nl_NL
configured_bundle.quantity,Aantal stuks:,nl_NL
configured_bundle.remove,Verwijderen,nl_NL
configured_bundle.total,Item totaal:,nl_NL
configured_bundle_widget.configured_bundle.removed,De geconfigureerde bundel is succesvol verwijderd.,nl_NL
configured_bundle_widget.configured_bundle.updated,De geconfigureerde bundel is succesvol bijgewerkt.,nl_NL
configured_bundle_widget.items,Artikelen,nl_NL
configured_bundle_widget.multiplier,X,nl_NL
countries.iso.AT,Oostenrijk,nl_NL
countries.iso.BE,Belgie,nl_NL
countries.iso.BG,Bulgarije,nl_NL
countries.iso.CH,Zwitserland,nl_NL
countries.iso.CY,Cyprus,nl_NL
countries.iso.CZ,Tsjechië,nl_NL
countries.iso.DE,Duitsland,nl_NL
countries.iso.DK,Denemarken,nl_NL
countries.iso.EE,Estland,nl_NL
countries.iso.ES,Spanje,nl_NL
countries.iso.FI,Finland,nl_NL
countries.iso.FR,Frankrijk,nl_NL
countries.iso.GB,Verenigd Koningkrijk,nl_NL
countries.iso.GR,Griekenland,nl_NL
countries.iso.HR,Kroatië,nl_NL
countries.iso.HU,Hongarije,nl_NL
countries.iso.IE,Ierland,nl_NL
countries.iso.IM,Isle of Man,nl_NL
countries.iso.IT,Italië,nl_NL
countries.iso.LT,Litouwen,nl_NL
countries.iso.LU,Luxemburg,nl_NL
countries.iso.LV,Letland,nl_NL
countries.iso.MC,Monaco,nl_NL
countries.iso.MT,Malta,nl_NL
countries.iso.NL,Nederland,nl_NL
countries.iso.NO,Noorwegen,nl_NL
countries.iso.PL,Polen,nl_NL
countries.iso.PT,Portugal,nl_NL
countries.iso.RO,Roemenië,nl_NL
countries.iso.SE,Zweden,nl_NL
countries.iso.SI,Slovenië,nl_NL
countries.iso.SK,Slowakije,nl_NL
customer.access.cannot_see_price,Log in om de prijs te zien,nl_NL
customer.account,Klantenrekening,nl_NL
customer.account.additional_addresses,Extra adressen,nl_NL
customer.account.add_new_address,Definieer een nieuw adres,nl_NL
customer.account.address,Adressen,nl_NL
customer.account.available.benefit.voucher.amount,Beschikbaar bedrag van de voordeelvoucher,nl_NL
customer.account.available.cashback.amount,Beschikbaar cashback-bedrag,nl_NL
customer.account.available.shopping.point.amount,Beschikbaar aantal winkelpunten,nl_NL
customer.account.button.add_new_address,Nieuw adres toevoegen,nl_NL
customer.account.contact,Contact,nl_NL
customer.account.default_billing_address,Standaard factuuradres,nl_NL
customer.account.default_shipping_address,Standaard verzendadres,nl_NL
customer.account.deliver_to_multiple_addresses,Bezorg op meerdere adressen,nl_NL
customer.account.edit_address_information,Adresgegevens bewerken,nl_NL
customer.account.last_orders,Laatste bestellingen,nl_NL
customer.account.newsletter,Nieuwsbrief,nl_NL
customer.account.no_order,Momenteel geen bestellingen,nl_NL
customer.account.no_orders,Momenteel geen bestellingen,nl_NL
customer.account.order_history,Bestelgeschiedenis,nl_NL
customer.account.overview,Overzicht,nl_NL
customer.account.please_specify_billing_address,Geef het factuuradres op,nl_NL
customer.account.please_specify_shipping_address,Geef het verzendadres op,nl_NL
customer.account.print_shopping_list.table.barcode,Streepjescode,nl_NL
customer.account.print_shopping_list.table.default_price,Standaardprijs,nl_NL
customer.account.print_shopping_list.table.note,Opmerking,nl_NL
customer.account.print_shopping_list.table.product_name,Productnaam,nl_NL
customer.account.print_shopping_list.table.product_sku,Product-SKU,nl_NL
customer.account.print_shopping_list.title.shopping_list_id,Boodschappenlijst-ID,nl_NL
customer.account.print_shopping_list.title.shopping_list_name,Boodschappenlijstnaam,nl_NL
customer.account.profile_data,Profiel,nl_NL
customer.account.shopping_list,Boodschappenlijstjes,nl_NL
customer.account.shopping_list.access,Toegang,nl_NL
customer.account.shopping_list.access.full_access,Volledige toegang,nl_NL
customer.account.shopping_list.access.read_only,Alleen lezen,nl_NL
customer.account.shopping_list.add_all_available_to_cart,Voeg alle beschikbare producten toe aan winkelwagen,nl_NL
customer.account.shopping_list.add_item.success,Artikel is toegevoegd aan de boodschappenlijst.,nl_NL
customer.account.shopping_list.add_selected_items_to_cart,Voeg geselecteerde items toe aan winkelwagen,nl_NL
customer.account.shopping_list.add-to-cart,Voeg toe aan winkelkar,nl_NL
customer.account.shopping_list.availability,Beschikbaarheid,nl_NL
customer.account.shopping_list.available,Beschikbaar,nl_NL
customer.account.shopping_list.clear.success,Boodschappenlijst is succesvol gewist.,nl_NL
customer.account.shopping_list.create.failed,Maken van boodschappenlijst is mislukt.,nl_NL
customer.account.shopping_list.create.success,Lijst '%name%' is met succes aangemaakt.,nl_NL
customer.account.shopping_list.delete.failed,Boodschappenlijst is niet verwijderd.,nl_NL
customer.account.shopping_list.delete.it_belongs_to_follow,Het behoort tot het volgende,nl_NL
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,Het wordt uit alle bestanden verwijderd,nl_NL
customer.account.shopping_list.delete.success,Boodschappenlijst succesvol verwijderd.,nl_NL
customer.account.shopping_list.delete.warning,Waarschuwing,nl_NL
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"U probeert de boodschappenlijst <a href=""""%link%"""">%name% </a> te verwijderen",nl_NL
customer.account.shopping_list.empty,Momenteel staan er geen artikelen in uw boodschappenlijst.,nl_NL
customer.account.shopping_list.error.cannot_update,Kan boodschappenlijst niet updaten.,nl_NL
customer.account.shopping_list.error.duplicate_name,Er bestaat al een boodschappenlijst met dezelfde naam.,nl_NL
customer.account.shopping_list.item.added_all_available_to_cart,Beschikbare items zijn succesvol aan winkelwagen toegevoegd.,nl_NL
customer.account.shopping_list.item.added_all_available_to_cart.failed,Niet alle items zijn succesvol aan de winkelwagen toegevoegd,nl_NL
customer.account.shopping_list.item.added_to_cart,Het artikel is succesvol aan de winkelwagen toegevoegd.,nl_NL
customer.account.shopping_list.item.added_to_cart.failed,Artikel is niet aan winkelwagen toegevoegd.,nl_NL
customer.account.shopping_list.item.add.failed,Item %sku% kan niet aan de lijst worden toegevoegd.,nl_NL
customer.account.shopping_list.item.add.success,Artikel %sku% is aan de lijst toegevoegd.,nl_NL
customer.account.shopping_list.item.not_added,Product toevoegen aan boodschappenlijst is mislukt.,nl_NL
customer.account.shopping_list.item.remove.failed,Het product is niet verwijderd van de boodschappenlijst.,nl_NL
customer.account.shopping_list.item.remove.success,Product succesvol verwijderd.,nl_NL
customer.account.shopping_list.items.added_to_cart,Artikelen zijn succesvol aan winkelwagen toegevoegd.,nl_NL
customer.account.shopping_list.items.added_to_cart.failed,Artikelen zijn niet aan winkelwagen toegevoegd.,nl_NL
customer.account.shopping_list.items.added_to_cart.not_found,Er zijn geen producten beschikbaar om aan winkelwagen toe te voegen.,nl_NL
customer.account.shopping_list.items.added_to_cart.select_list,Er moet ten minste één boodschappenlijst worden geselecteerd.,nl_NL
customer.account.shopping_list.item.select_item,Er moet minimaal één product worden geselecteerd.,nl_NL
customer.account.shopping_list.not_available,Op dit moment niet beschikbaar,nl_NL
customer.account.shopping_list.overview.actions,Acties,nl_NL
customer.account.shopping_list.overview.add_new,Voeg een nieuwe boodschappenlijst toe,nl_NL
customer.account.shopping_list.overview.add_shopping_list_to_cart,Voeg geselecteerde boodschappenlijstjes toe aan winkelwagen,nl_NL
customer.account.shopping_list.overview.created_date,Datum gecreeërd,nl_NL
customer.account.shopping_list.overview.create.success,Boodschappenlijst is met succes aangemaakt.,nl_NL
customer.account.shopping_list.overview.delete,Verwijderen,nl_NL
customer.account.shopping_list.overview.dismiss,Afwijzen,nl_NL
customer.account.shopping_list.overview.edit,Hernoemen,nl_NL
customer.account.shopping_list.overview.empty,U heeft nog geen boodschappenlijstjes.,nl_NL
customer.account.shopping_list.overview.enter_name,Voer hier een naam in,nl_NL
customer.account.shopping_list.overview.form.new,Maak een nieuwe boodschappenlijst,nl_NL
customer.account.shopping_list.overview.item_count,Aantal stuks,nl_NL
customer.account.shopping_list.overview.modified_date,Datum van laatste update,nl_NL
customer.account.shopping_list.overview.name,Naam van lijst,nl_NL
customer.account.shopping_list.overview.owner,Gebruiker die een lijst heeft gemaakt,nl_NL
customer.account.shopping_list.overview.print,Afdrukken,nl_NL
customer.account.shopping_list.overview.share,Delen,nl_NL
customer.account.shopping_list.overview.shared_with,Gedeeld met,nl_NL
customer.account.shopping_list.overview.title,Beheer boodschappenlijstjes,nl_NL
customer.account.shopping_list.overview.variant,Variant,nl_NL
customer.account.shopping_list.overview.view,Visie,nl_NL
customer.account.shopping_list.price,Prijs,nl_NL
customer.account.shopping_list.print_shopping_list,Boodschappenlijst afdrukken,nl_NL
customer.account.shopping_list.product,Product,nl_NL
customer.account.shopping_list.quantity,Aantal stuks,nl_NL
customer.account.shopping_list.remove,Verwijderen,nl_NL
customer.account.shopping_list.share.error.one_id_required,Kies een klant of een bedrijfseenheid om de boodschappenlijst mee te delen,nl_NL
customer.account.shopping_list.share.from.share,Delen,nl_NL
customer.account.shopping_list.share.from.share_with,Boodschappenlijst delen met:,nl_NL
customer.account.shopping_list.share.select_company_business_unit,Selecteer een bedrijfseenheid,nl_NL
customer.account.shopping_list.share.select_company_user,Selecteer klant,nl_NL
customer.account.shopping_list.share.select_permission,Selecteer toegangsniveau,nl_NL
customer.account.shopping_list.share.share_shopping_list_fail,Deze boodschappenlijst is eerder gedeeld met deze entiteit,nl_NL
customer.account.shopping_list.share.share_shopping_list_successful,Het delen van de boodschappenlijst is gelukt,nl_NL
customer.account.shopping_list.updated,Boodschappenlijst succesvol bijgewerkt,nl_NL
customer.account.shopping_points_and_cashback,Winkelpunten en cashback,nl_NL
customer.account.wishlist,Verlanglijst,nl_NL
customer.account.wishlist.add_all_available_to_cart,Voeg alle beschikbare producten toe aan winkelwagen,nl_NL
customer.account.wishlist.add-to-cart,Voeg toe aan winkelkar,nl_NL
customer.account.wishlist.availability,Beschikbaarheid,nl_NL
customer.account.wishlist.available,Beschikbaar,nl_NL
customer.account.wishlist.continue-shopping,Doorgaan met winkelen,nl_NL
customer.account.wishlist.created,Verlanglijst succesvol aangemaakt.,nl_NL
customer.account.wishlist.deleted,Verlanglijst succesvol verwijderd.,nl_NL
customer.account.wishlist.empty,Momenteel staan er geen artikelen op uw verlanglijst.,nl_NL
customer.account.wishlist.item.moved_all_available_to_cart,Beschikbare items zijn succesvol naar de winkelwagen verplaatst.,nl_NL
customer.account.wishlist.item.moved_all_available_to_cart.failed,Niet alle items zijn succesvol naar de winkelwagen verplaatst,nl_NL
customer.account.wishlist.item.moved_to_cart,Artikel succesvol naar winkelwagen verplaatst.,nl_NL
customer.account.wishlist.item.moved_to_cart.failed,Artikel is niet naar winkelwagen verplaatst.,nl_NL
customer.account.wishlist.item.not_added,Product toevoegen aan verlanglijst is mislukt.,nl_NL
customer.account.wishlist.item.removed,Product succesvol verwijderd.,nl_NL
customer.account.wishlist.not_available,Op dit moment niet beschikbaar,nl_NL
customer.account.wishlist.overview.add_new,Voeg een nieuwe verlanglijst toe,nl_NL
customer.account.wishlist.overview.date,Datum van creatie,nl_NL
customer.account.wishlist.overview.delete,Verwijderen,nl_NL
customer.account.wishlist.overview.edit,Bewerk,nl_NL
customer.account.wishlist.overview.empty,U heeft nog geen lijsten.,nl_NL
customer.account.wishlist.overview.enter_name,Voer hier een naam in,nl_NL
customer.account.wishlist.overview.item_count,# items,nl_NL
customer.account.wishlist.overview.name,Naam,nl_NL
customer.account.wishlist.overview.price,Prijs,nl_NL
customer.account.wishlist.overview.sku,Sku,nl_NL
customer.account.wishlist.overview.title,Beheer verlanglijstjes,nl_NL
customer.account.wishlist.overview.variant,Variant,nl_NL
customer.account.wishlist.price,Prijs,nl_NL
customer.account.wishlist.product,Product,nl_NL
customer.account.wishlist.product-not-available,Dit product is momenteel niet leverbaar.,nl_NL
customer.account.wishlist.remove,Verwijderen,nl_NL
customer.account.wishlist.updated,Verlanglijst succesvol bijgewerkt,nl_NL
customer.account.wishlist.view-in-shop,Visie,nl_NL
customer.address.added,Het adres is succesvol toegevoegd,nl_NL
customer.address.address1,Straat,nl_NL
customer.address.address2,Huisnummer,nl_NL
customer.address.address3,Extra informatie,nl_NL
customer.address.address4,Meer aanvullende verzendinformatie,nl_NL
customer.address.city,stad,nl_NL
customer.address.company,Bedrijfsnaam,nl_NL
customer.address.country,Land,nl_NL
customer.address.delete.failed,Adres kan niet worden verwijderd,nl_NL
customer.address.delete.success,Adres succesvol verwijderd,nl_NL
customer.address.first_name,Voornaam,nl_NL
customer.address.is_default_billing,Is het standaard factuuradres,nl_NL
customer.address.is_default_shipping,Is standaard verzendadres,nl_NL
customer.address.last_name,Achternaam,nl_NL
customer.address.number,Huisnummer,nl_NL
customer.address.phone,Telefoonnummer (voor eventuele vragen over bezorging),nl_NL
customer.address.placeholder.optional,Optioneel,nl_NL
customer.address.save_new_address,Bewaar nieuw adres in adresboek,nl_NL
customer.address.state,Staat,nl_NL
customer.address.updated,Adres is succesvol bijgewerkt,nl_NL
customer.address.vat_number,Btw-nummer,nl_NL
customer.address.zip_code,Postcode,nl_NL
customer.anonymization.failed,Uw account kan niet worden verwijderd,nl_NL
customer.anonymization.success,Uw account is succesvol verwijderd,nl_NL
customer.authentication.failed,Authenticatie mislukt,nl_NL
customer.authentication.succeeded,Het inloggen is gelukt,nl_NL
customer.authorization.account_confirmed,Uw e-mailadres is gevalideerd. Log in om door te gaan.,nl_NL
customer.authorization.invalid_account,U moet eerst uw e-mailadres valideren voordat u kunt inloggen,nl_NL
customer.authorization.success,Bijna klaar! We sturen je een e-mail om je e-mailadres te valideren. Bevestig het om te kunnen inloggen.,nl_NL
customer.authorization.validate_email_address,Bijna klaar! We sturen je een e-mail om je e-mailadres te valideren. Bevestig het om te kunnen inloggen.,nl_NL
customer.billingSameAsShipping,Factuuradres hetzelfde als verzendadres,nl_NL
customer.birth_date,Geboortedatum (DD.MM.JJJJ),nl_NL
customer.customer_id,ID kaart,nl_NL
customer.email,E-mail,nl_NL
customer.email.already.used,Email is al gebruikt,nl_NL
customer.email.format.invalid,Ongeldig e-mailadresformaat,nl_NL
customer.email.invalid,e-mailadres is ongeldig,nl_NL
customer.error.confirm_email_link.invalid_or_used,Deze e-mailverificatielink is ongeldig of is al gebruikt.,nl_NL
customer.first_name,Voornaam,nl_NL
customer.forgotten-password.description,Voer het e-mailadres in dat aan uw account is gekoppeld.,nl_NL
customer.forgotten_password.email,E-mailadres,nl_NL
customer.forgotten-password.title,Herstel mijn wachtwoord,nl_NL
customer.last_name,Achternaam,nl_NL
customer.login,Log in,nl_NL
customer.login.email,E-mail,nl_NL
customer.login.failed,Aanmelden mislukt,nl_NL
customer.login.password,Wachtwoord,nl_NL
customer.login.title,Toegang tot uw account,nl_NL
customer.logout,Uitloggen,nl_NL
customer.newsletter.not_subscribed,Geen nieuwsbriefabonnement,nl_NL
customer.newsletter.subscribed,Nieuwsbrief aangemeld,nl_NL
customer.newsletter.subscription,Nieuwsbrief instellingen,nl_NL
customer.newsletter.subscription_agreement,Ik ga akkoord met het abonneren op de nieuwsbrief,nl_NL
customer.order.all_orders,Bekijk bestellingen,nl_NL
customer.order.billing_address,Facturatie adres,nl_NL
customer.order.bundled_items,Artikelen in de bundel:,nl_NL
customer.order.canceledTotal,Geannuleerd bedrag,nl_NL
customer.order.complete_checkout,Afrekenen voltooien,nl_NL
customer.order.date,Besteldatum,nl_NL
customer.order.delivery_address,Bezorgadres,nl_NL
customer.order.delivery_method,Bezorgmethode,nl_NL
customer.order.discount.total,Korting,nl_NL
customer.order.expenseTotal,Verzendkosten (totaal),nl_NL
customer.order.grandTotal,Eindtotaal,nl_NL
customer.order.item_price,Prijs incl. VAT,nl_NL
customer.order.item_quantity,Aantal stuks,nl_NL
customer.order.item_sku,SKU,nl_NL
customer.order.items_state,Items staat,nl_NL
customer.order.item_sum,item totaal,nl_NL
customer.order.options,Product opties:,nl_NL
customer.order.order_id,Order ID,nl_NL
customer.order.payment,Betaling,nl_NL
customer.order.payment_method,Betalingswijze,nl_NL
customer.order.product_name,Productnaam,nl_NL
customer.order.products,Producten,nl_NL
customer.order.refundTotal,Totaal restitutie,nl_NL
customer.order.remunerationTotal,Beloning Totaal,nl_NL
customer.order.reorder,Opnieuw ordenen,nl_NL
customer.order.reorder_all,Alles opnieuw ordenen,nl_NL
customer.order.reorder.error.unable_to_reorder_items,"U kunt deze producten niet direct nabestellen, voeg ze apart toe aan uw winkelwagentje",nl_NL
customer.order.reorder_selected,Sorteer geselecteerde items opnieuw,nl_NL
customer.order.requested_delivery_date,Gevraagde afleverdatum,nl_NL
customer.order.shipment,Verzending,nl_NL
customer.order.shipment_method,Verzending,nl_NL
customer.order.shipping_address,Verzendingsadres,nl_NL
customer.order.subTotal,Subtotaal,nl_NL
customer.order.taxTotal,Belasting,nl_NL
customer.order.total,Totaal,nl_NL
customer.order.view_all,Bekijk alles,nl_NL
customer.order.view_order,Bestelling bekijken,nl_NL
customer.password,Wachtwoord,nl_NL
customer.password.changed,Uw wachtwoord is succesvol gewijzigd,nl_NL
customer.password.change.success,Wachtwoordwijziging gelukt,nl_NL
customer.password.confirm.new_password,bevestig wachtwoord,nl_NL
customer.password.invalid,Wachtwoord is ongeldig,nl_NL
customer.password.invalid_password,Het huidige wachtwoord is onjuist,nl_NL
customer.password.old_password,Oud Wachtwoord,nl_NL
customer.password.recovery.mail.sent,"Als er een account aan dit e-mailadres is gekoppeld, ontvang je een e-mail met verdere instructies",nl_NL
customer.password.request.new_password,nieuw paswoord,nl_NL
customer.password.restore,Stel een nieuw wachtwoord in,nl_NL
customer.password.update,Wachtwoord wijzigen,nl_NL
customer.phone,Telefoon nummer,nl_NL
customer.profile,Mijn rekening,nl_NL
customer.profile.address.delete,Verwijderen,nl_NL
customer.profile.address.edit,Bewerk,nl_NL
customer.profile.change.success,Profiel is succesvol opgeslagen,nl_NL
customer.profile.confirm.new_password,Bevestig nieuw wachtwoord,nl_NL
customer.profile.delete,Account verwijderen,nl_NL
customer.profile.delete.confirmation_question,Weet u zeker dat u uw account wilt verwijderen?,nl_NL
customer.profile.delete.description,Hierdoor worden alle accountgegevens verwijderd.,nl_NL
customer.profile.email,E-mail,nl_NL
customer.profile.first_name,Voornaam,nl_NL
customer.profile.last_name,Achternaam,nl_NL
customer.profile.link,Mijn profiel,nl_NL
customer.profile.old_password,Oud Wachtwoord,nl_NL
customer.profile.order_details,Bestel Details,nl_NL
customer.profile.order_details.giftcard.label,Cadeaukaart,nl_NL
customer.profile.order_history,Laatste bestellingen,nl_NL
customer.profile.phone,Telefoon,nl_NL
customer.profile.request.new_password,nieuw paswoord,nl_NL
customer.profile.title,Mijn rekening,nl_NL
customer.profile.update,Profiel bijwerken,nl_NL
customer.register,Registreren,nl_NL
customer.registration.title,Maak account,nl_NL
