key,translation,locale
customer.order.shipment,Αποστολή,el_GR
customer.order.requested_delivery_date,Ζητήθηκε η ημερομηνία παράδοσης,el_GR
customer.order.reorder_selected,Αναδιάταξη επιλεγμένων στοιχείων,el_GR
customer.order.reorder_all,Αναδιατάξεις όλα,el_GR
customer.order.reorder.error.unable_to_reorder_items,"Δεν μπορείτε να αναδιατυπώσετε αυτά τα προϊόντα απευθείας, παρακαλώ προσθέστε τα στο καλάθι σας ξεχωριστά",el_GR
customer.order.reorder,Παραγγέλλω πάλι,el_GR
customer.order.remunerationTotal,Σύνολο αμοιβών,el_GR
customer.order.refundTotal,Συνολική επιστροφή χρημάτων,el_GR
customer.order.products,Προϊόντα,el_GR
customer.order.product_name,Ονομασία προϊόντος,el_GR
customer.order.priceToPay,Αθροισμα,el_GR
customer.order.payment_method,Μέθοδος πληρωμής,el_GR
customer.order.payment,Πληρωμή,el_GR
customer.order.order_id,Αριθμός Παραγγελίας,el_GR
customer.order.options,Επιλογές προϊόντων:,el_GR
customer.order.items_state,Στοιχεία κατάσταση,el_GR
customer.order.item_sum,Συνολικό στοιχείο,el_GR
customer.order.item_sku,Σκι,el_GR
customer.order.item_quantity,Ποσότητα,el_GR
customer.order.item_price,Τιμή συμπεριλαμβάνω. ΔΕΞΑΜΕΝΗ,el_GR
customer.order.grandTotal,Σύνολο,el_GR
customer.order.expenseTotal,Κόστος αποστολής (σύνολο),el_GR
customer.order.discount.total,Εκπτωση,el_GR
customer.order.delivery_method,Μέθοδος παράδοσης,el_GR
customer.order.delivery_address,Διεύθυνση παράδοσης,el_GR
customer.order.date,Ημερομηνία παραγγελίας,el_GR
customer.order.complete_checkout,Ολοκληρώστε το Checkout,el_GR
customer.order.canceledTotal,Ακυρωμένο ποσό,el_GR
customer.order.bundled_items,Στοιχεία στη δέσμη:,el_GR
customer.order.billing_address,Διεύθυνση χρέωσης,el_GR
customer.order.all_orders,Προβολή παραγγελιών,el_GR
customer.newsletter.subscription_agreement,Συμφωνώ με τη συνδρομή του Newsletter,el_GR
customer.newsletter.subscription,Ρυθμίσεις ενημερωτικού δελτίου,el_GR
customer.newsletter.subscribed,Ενημερωτικό δελτίο εγγραφής,el_GR
customer.newsletter.not_subscribed,Δεν υπάρχει συνδρομή ενημερωτικού δελτίου,el_GR
customer.logout,Αποσύνδεση,el_GR
customer.login.title,Αποκτήστε πρόσβαση στο λογαριασμό σας,el_GR
customer.login.password,Κωδικός πρόσβασης,el_GR
customer.login.failed,Η σύνδεση απέτυχε,el_GR
customer.login.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,el_GR
customer.login,Σύνδεση,el_GR
customer.last_name,Επίθετο,el_GR
customer.forgotten_password.email,Διεύθυνση ηλεκτρονικού ταχυδρομείου,el_GR
customer.forgotten-password.title,Ανακτήστε τον κωδικό μου,el_GR
customer.forgotten-password.description,Εισαγάγετε τη διεύθυνση ηλεκτρονικού ταχυδρομείου που σχετίζεται με το λογαριασμό σας.,el_GR
customer.first_name,Ονομα,el_GR
customer.error.confirm_email_link.invalid_or_used,Αυτός ο σύνδεσμος επαλήθευσης ηλεκτρονικού ταχυδρομείου δεν είναι έγκυρος ή έχει ήδη χρησιμοποιηθεί.,el_GR
customer.email.invalid,Η διεύθυνση ηλεκτρονικού ταχυδρομείου δεν είναι έγκυρη,el_GR
customer.email.format.invalid,Μη έγκυρη μορφή διεύθυνσης ηλεκτρονικού ταχυδρομείου,el_GR
customer.email.already.used,Το μήνυμα ηλεκτρονικού ταχυδρομείου που έχει ήδη χρησιμοποιηθεί,el_GR
customer.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,el_GR
customer.customer_id,ταυτότητα,el_GR
customer.birth_date,Ημερομηνία γέννησης (DD.MM.YYYY),el_GR
customer.billingSameAsShipping,Διεύθυνση χρέωσης ίδια με τη διεύθυνση αποστολής,el_GR
customer.balance.my_world_shopping_points_account,Σημεία αγορών,el_GR
customer.balance.my_world_e_voucher_on_behalf_of_marketer,MyWorld Evoucher (Marketer),el_GR
customer.balance.my_world_e_voucher,εκκεντρικός,el_GR
customer.balance.my_world_cashback_account,Επιστροφή χρημάτων,el_GR
customer.balance.my_world_benefit_voucher_account,Παροχή δελτίο,el_GR
customer.balance.into,Εχεις:,el_GR
customer.authorization.validate_email_address,Σχεδόν έτοιμο! Σας στέλνουμε ένα μήνυμα ηλεκτρονικού ταχυδρομείου για να επικυρώσετε τη διεύθυνση ηλεκτρονικού ταχυδρομείου σας. Επιβεβαιώστε ότι μπορείτε να συνδεθείτε.,el_GR
customer.authorization.success,Σχεδόν έτοιμο! Σας στέλνουμε ένα μήνυμα ηλεκτρονικού ταχυδρομείου για να επικυρώσετε τη διεύθυνση ηλεκτρονικού ταχυδρομείου σας. Επιβεβαιώστε ότι μπορείτε να συνδεθείτε.,el_GR
customer.authorization.invalid_account,Πρέπει πρώτα να επικυρώσετε τη διεύθυνση ηλεκτρονικού ταχυδρομείου σας πριν μπορέσετε να συνδεθείτε,el_GR
customer.authorization.account_confirmed,Η διεύθυνση ηλεκτρονικού ταχυδρομείου σας επικυρώνεται. Παρακαλώ συνδεθείτε για να συνεχίσετε.,el_GR
customer.authentication.succeeded,Η σύνδεση ήταν επιτυχής,el_GR
customer.authentication.failed,Η ταυτοποίηση απέτυχε,el_GR
customer.anonymization.success,Ο λογαριασμός σας έχει διαγραφεί με επιτυχία,el_GR
customer.anonymization.failed,Ο λογαριασμός σας δεν μπορούσε να διαγραφεί,el_GR
customer.address.zip_code,ΤΑΧΥΔΡΟΜΙΚΟΣ ΚΩΔΙΚΟΣ,el_GR
customer.address.vat_number,Αριθμός ΦΠΑ,el_GR
customer.address.updated,Η διεύθυνση ενημερώθηκε με επιτυχία,el_GR
customer.address.state,κατάσταση,el_GR
customer.address.save_new_address,Αποθηκεύστε νέα διεύθυνση στο βιβλίο διευθύνσεων,el_GR
customer.address.placeholder.optional,Προαιρετικός,el_GR
customer.address.phone,"Αριθμός τηλεφώνου (για πιθανές ερωτήσεις σχετικά με την παράδοση, συμπεριλαμβανομένου του προθέματος χώρας ex. +44)",el_GR
customer.address.number,Τον αριθμό του σπιτιού,el_GR
customer.address.last_name,Επίθετο,el_GR
customer.address.is_default_shipping,Είναι προεπιλεγμένη διεύθυνση αποστολής,el_GR
customer.address.is_default_billing,Είναι προεπιλεγμένη διεύθυνση χρέωσης,el_GR
customer.address.first_name,Ονομα,el_GR
customer.address.delete.success,Η διεύθυνση διαγράφηκε με επιτυχία,el_GR
customer.address.delete.failed,Η διεύθυνση δεν μπορούσε να διαγραφεί,el_GR
customer.address.country,Χώρα,el_GR
customer.address.company,Ονομα εταιρείας,el_GR
customer.address.city,Πόλη,el_GR
customer.address.address4,Περισσότερες επιπλέον πληροφορίες αποστολής,el_GR
customer.address.address3,Επιπλέον πληροφορίες,el_GR
customer.address.address2,Τον αριθμό του σπιτιού,el_GR
customer.address.address1,Δρόμος,el_GR
customer.address.added,Η διεύθυνση προστέθηκε με επιτυχία,el_GR
customer.account.wishlist.view-in-shop,Θέα,el_GR
customer.account.wishlist.updated,Η λίστα επιθυμιών ενημερώθηκε με επιτυχία,el_GR
customer.account.wishlist.remove,Αφαιρώ,el_GR
customer.account.wishlist.product-not-available,Αυτό το προϊόν δεν είναι διαθέσιμο προς το παρόν.,el_GR
customer.account.wishlist.product,Προϊόν,el_GR
customer.account.wishlist.price,Τιμή,el_GR
customer.account.wishlist.overview.variant,Παραλαγή,el_GR
customer.account.wishlist.overview.title,Διαχειριστείτε τις λίστες επιθυμιών,el_GR
customer.account.wishlist.overview.sku,Σκι,el_GR
customer.account.wishlist.overview.price,Τιμή,el_GR
customer.account.wishlist.overview.name,Ονομα,el_GR
customer.account.wishlist.overview.item_count,# αντικειμένων,el_GR
customer.account.wishlist.overview.enter_name,Εισαγάγετε το όνομα εδώ,el_GR
customer.account.wishlist.overview.empty,Δεν έχετε ακόμη λίστες ακόμα.,el_GR
customer.account.wishlist.overview.edit,Επεξεργασία,el_GR
customer.account.wishlist.overview.delete,Διαγράφω,el_GR
customer.account.wishlist.overview.date,Ημερομηνία δημιουργίας,el_GR
customer.account.wishlist.overview.add_new,Προσθέστε νέα λίστα επιθυμιών,el_GR
customer.account.wishlist.not_available,Προσωρινά μη διαθέσιμο,el_GR
customer.account.wishlist.item.removed,Το προϊόν αφαιρείται με επιτυχία.,el_GR
customer.account.wishlist.item.not_added,Αποτυχία προσθήκης προϊόντος στη λίστα επιθυμιών.,el_GR
customer.account.wishlist.item.moved_to_cart.failed,Το στοιχείο δεν μετακομίστηκε στο καλάθι.,el_GR
customer.account.wishlist.item.moved_to_cart,Το στοιχείο μετακόμισε στο καλάθι με επιτυχία.,el_GR
customer.account.wishlist.item.moved_all_available_to_cart.failed,Όχι όλα τα στοιχεία μετακινούνται στο καλάθι με επιτυχία,el_GR
customer.account.wishlist.item.moved_all_available_to_cart,Τα διαθέσιμα στοιχεία μεταφέρθηκαν με επιτυχία στο καλάθι.,el_GR
customer.account.wishlist.empty,"Επί του παρόντος, δεν υπάρχουν στοιχεία στη λίστα επιθυμιών σας.",el_GR
customer.account.wishlist.deleted,Η λίστα επιθυμιών διαγράφηκε με επιτυχία.,el_GR
customer.account.wishlist.created,Wishlist Δημιουργήθηκε με επιτυχία.,el_GR
customer.account.wishlist.continue-shopping,Συνεχίστε τις αγορές,el_GR
customer.account.wishlist.available,Διαθέσιμος,el_GR
customer.account.wishlist.availability,Διαθεσιμότητα,el_GR
customer.account.wishlist.add_all_available_to_cart,Προσθέστε όλα τα διαθέσιμα προϊόντα στο καλάθι,el_GR
customer.account.wishlist.add-to-cart,Προσθήκη στο καλάθι,el_GR
customer.account.wishlist,Λίστα επιθυμιών,el_GR
customer.account.shopping_points_and_cashback,Σημεία αγορών και επιστροφή,el_GR
customer.account.shopping_list.updated,Η λίστα αγορών ενημερώθηκε με επιτυχία,el_GR
customer.account.shopping_list.share.share_shopping_list_successful,Η ανταλλαγή λίστα αγορών ήταν επιτυχής,el_GR
customer.account.shopping_list.share.share_shopping_list_fail,Αυτή η λίστα αγορών έχει μοιραστεί πριν από αυτή την οντότητα,el_GR
customer.account.shopping_list.share.select_permission,Επιλέξτε Επίπεδο πρόσβασης,el_GR
customer.account.shopping_list.share.select_company_user,Επιλέξτε Πελάτη,el_GR
customer.account.shopping_list.share.select_company_business_unit,Επιλέξτε επιχειρηματική μονάδα,el_GR
customer.account.shopping_list.share.from.share_with,Μοιραστείτε λίστα αγορών με:,el_GR
customer.account.shopping_list.share.from.share,Μερίδιο,el_GR
customer.account.shopping_list.share.error.one_id_required,Επιλέξτε οποιαδήποτε μονάδα πελάτη ή επιχείρησης για να μοιραστείτε τη λίστα αγορών με,el_GR
customer.account.shopping_list.remove,Αφαιρώ,el_GR
customer.account.shopping_list.quantity,Ποσότητα,el_GR
customer.account.shopping_list.product,Προϊόν,el_GR
customer.account.shopping_list.print_shopping_list,Εκτύπωση λίστα αγορών,el_GR
customer.account.shopping_list.price,Τιμή,el_GR
customer.account.shopping_list.overview.view,Θέα,el_GR
customer.account.shopping_list.overview.variant,Παραλαγή,el_GR
customer.account.shopping_list.overview.title,Διαχειριστείτε λίστες αγορών,el_GR
customer.account.shopping_list.overview.shared_with,Μοιρασμένο με,el_GR
customer.account.shopping_list.overview.share,Μερίδιο,el_GR
customer.account.shopping_list.overview.print,Τυπώνω,el_GR
customer.account.shopping_list.overview.owner,Χρήστης που δημιούργησε λίστα,el_GR
customer.account.shopping_list.overview.name,Όνομα λίστας,el_GR
customer.account.shopping_list.overview.modified_date,Ημερομηνία τελευταίας ενημέρωσης,el_GR
customer.account.shopping_list.overview.item_count,Αριθμός αντικειμένων,el_GR
customer.account.shopping_list.overview.form.new,Δημιουργήστε νέα λίστα αγορών,el_GR
customer.account.shopping_list.overview.enter_name,Εισαγάγετε το όνομα εδώ,el_GR
customer.account.shopping_list.overview.empty,Δεν έχετε ακόμα λίστα αγορών.,el_GR
customer.account.shopping_list.overview.edit,Μετονομάζω,el_GR
customer.account.shopping_list.overview.dismiss,Απολύω,el_GR
customer.account.shopping_list.overview.delete,Διαγράφω,el_GR
customer.account.shopping_list.overview.created_date,Ημερομηνία Δημιουργίας,el_GR
customer.account.shopping_list.overview.create.success,Η λίστα αγορών έχει δημιουργηθεί με επιτυχία.,el_GR
customer.account.shopping_list.overview.add_shopping_list_to_cart,Προσθέστε επιλεγμένες λίστες αγορών στο καλάθι,el_GR
customer.account.shopping_list.overview.add_new,Προσθέστε νέα λίστα αγορών,el_GR
customer.account.shopping_list.overview.actions,Ενέργειες,el_GR
customer.account.shopping_list.not_available,Προσωρινά μη διαθέσιμο,el_GR
customer.account.shopping_list.items.added_to_cart.select_list,Πρέπει να επιλεγεί τουλάχιστον μία λίστα αγορών.,el_GR
customer.account.shopping_list.items.added_to_cart.not_found,Δεν υπάρχουν διαθέσιμα προϊόντα για την προσθήκη στο καλάθι.,el_GR
customer.account.shopping_list.items.added_to_cart.failed,Τα αντικείμενα δεν προστέθηκαν στο καλάθι.,el_GR
customer.account.shopping_list.items.added_to_cart,Στοιχεία που προστέθηκαν στο καλάθι με επιτυχία.,el_GR
customer.account.shopping_list.item.select_item,Πρέπει να επιλεγεί τουλάχιστον ένα προϊόν.,el_GR
customer.account.shopping_list.item.remove.success,Το προϊόν αφαιρείται με επιτυχία.,el_GR
customer.account.shopping_list.item.remove.failed,Το προϊόν δεν καταργήθηκε από τη λίστα αγορών.,el_GR
customer.account.shopping_list.item.not_added,Αποτυχία προσθήκης προϊόντος στη λίστα αγορών.,el_GR
customer.account.shopping_list.item.added_to_cart.failed,Το στοιχείο δεν προστέθηκε στο καλάθι.,el_GR
customer.account.shopping_list.item.added_to_cart,Το στοιχείο προστέθηκε στο καλάθι με επιτυχία.,el_GR
customer.account.shopping_list.item.added_all_available_to_cart.failed,Δεν προστίθενται όλα τα στοιχεία στο καλάθι με επιτυχία,el_GR
customer.account.shopping_list.item.added_all_available_to_cart,Διαθέσιμα στοιχεία που προστέθηκαν στο καλάθι με επιτυχία.,el_GR
customer.account.shopping_list.item.add.success,Στοιχείο %sku% προστέθηκε στη λίστα.,el_GR
customer.account.shopping_list.item.add.failed,Το στοιχείο %sku% δεν μπορούσε να προστεθεί στη λίστα.,el_GR
customer.account.shopping_list.error.duplicate_name,Υπάρχει ήδη μια λίστα αγορών με το ίδιο όνομα.,el_GR
customer.account.shopping_list.error.cannot_update,Δεν είναι δυνατή η ενημέρωση της λίστας αγορών.,el_GR
customer.account.shopping_list.empty,"Επί του παρόντος, δεν υπάρχουν στοιχεία στη λίστα αγορών σας.",el_GR
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"Προσπαθείτε να διαγράψετε τη λίστα αγορών <a href=""""%link%""> %name% </a>",el_GR
customer.account.shopping_list.delete.warning,Προειδοποίηση,el_GR
customer.account.shopping_list.delete.success,Η λίστα αγορών διαγράφηκε με επιτυχία.,el_GR
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,Θα διαγραφεί από όλους τους,el_GR
customer.account.shopping_list.delete.it_belongs_to_follow,Ανήκει να ακολουθήσει,el_GR
customer.account.shopping_list.delete.failed,Η λίστα αγορών δεν διαγράφηκε.,el_GR
customer.account.shopping_list.create.success,"Λίστα ""%name%"" δημιουργήθηκε με επιτυχία.",el_GR
customer.account.shopping_list.create.failed,Η δημιουργία λίστας αγορών απέτυχε.,el_GR
customer.account.shopping_list.clear.success,Ο κατάλογος αγορών εκκαθαρίστηκε επιτυχώς.,el_GR
customer.account.shopping_list.available,Διαθέσιμος,el_GR
customer.account.shopping_list.availability,Διαθεσιμότητα,el_GR
customer.account.shopping_list.add_selected_items_to_cart,Προσθέστε τα επιλεγμένα στοιχεία στο καλάθι,el_GR
customer.account.shopping_list.add_item.success,Το στοιχείο έχει προστεθεί στη λίστα αγορών.,el_GR
customer.account.shopping_list.add_all_available_to_cart,Προσθέστε όλα τα διαθέσιμα προϊόντα στο καλάθι,el_GR
customer.account.shopping_list.add-to-cart,Προσθήκη στο καλάθι,el_GR
customer.account.shopping_list.access.read_only,Μόνο για ανάγνωση,el_GR
customer.account.shopping_list.access.full_access,Πλήρης πρόσβαση,el_GR
customer.account.shopping_list.access,Πρόσβαση,el_GR
customer.account.shopping_list,Λίστες αγορών,el_GR
customer.account.profile_data,Προφίλ,el_GR
customer.account.print_shopping_list.title.shopping_list_name,Όνομα λίστας αγορών,el_GR
customer.account.print_shopping_list.title.shopping_list_id,Αναγνωριστικό λίστας αγορών,el_GR
customer.account.print_shopping_list.table.product_sku,Προϊόν SKU,el_GR
customer.account.print_shopping_list.table.product_name,Ονομασία προϊόντος,el_GR
customer.account.print_shopping_list.table.note,Σημείωση,el_GR
customer.account.print_shopping_list.table.default_price,Προεπιλεγμένη τιμή,el_GR
customer.account.print_shopping_list.table.barcode,Γραμμωτός κώδικας,el_GR
customer.account.please_specify_shipping_address,Προσδιορίστε τη διεύθυνση αποστολής,el_GR
customer.account.please_specify_billing_address,Προσδιορίστε τη διεύθυνση χρέωσης,el_GR
customer.account.overview,ΣΦΑΙΡΙΚΗ ΕΙΚΟΝΑ,el_GR
customer.account.order_history,Ιστορικό παραγγελιών,el_GR
customer.account.no_orders,Δεν υπάρχουν παραγγελίες αυτή τη στιγμή,el_GR
customer.account.no_order,Δεν υπάρχουν παραγγελίες αυτή τη στιγμή,el_GR
customer.account.newsletter,Ενημερωτικό δελτίο,el_GR
customer.account.last_orders,Τελευταίες παραγγελίες,el_GR
customer.account.edit_address_information,Επεξεργασία πληροφοριών διεύθυνσης,el_GR
customer.account.deliver_to_multiple_addresses,Παραδώστε σε πολλές διευθύνσεις,el_GR
customer.account.default_shipping_address,Προεπιλεγμένη διεύθυνση αποστολής,el_GR
customer.account.default_billing_address,Προεπιλεγμένη διεύθυνση χρέωσης,el_GR
customer.account.contact,Επικοινωνία,el_GR
customer.account.button.add_new_address,Προσθήκη νέας διεύθυνσης,el_GR
customer.account.available.shopping.point.amount,Διαθέσιμο ποσό αγορών,el_GR
customer.account.available.cashback.amount,Διαθέσιμο ποσό Cashback,el_GR
customer.account.available.benefit.voucher.amount,Διαθέσιμο ποσό δελφορίου,el_GR
customer.account.address,Διευθύνσεις,el_GR
customer.account.additional_addresses,Πρόσθετες διευθύνσεις,el_GR
customer.account.add_new_address,Καθορίστε τη νέα διεύθυνση,el_GR
customer.account,Λογαριασμός πελάτη,el_GR
customer.access.cannot_see_price,Παρακαλώ συνδεθείτε για να δείτε την τιμή,el_GR
countries.iso.SK,Σλοβακία,el_GR
countries.iso.SI,Σλοβενία,el_GR
countries.iso.SE,Σουηδία,el_GR
countries.iso.RO,Ρουμανία,el_GR
countries.iso.PT,Πορτογαλία,el_GR
countries.iso.PL,Πολωνία,el_GR
countries.iso.NO,Νορβηγία,el_GR
countries.iso.NL,Ολλανδία,el_GR
countries.iso.MT,Μάλτα,el_GR
countries.iso.MC,Μονακό,el_GR
countries.iso.LV,Λετονία,el_GR
countries.iso.LU,Λουξεμβούργο,el_GR
countries.iso.LT,Λιθουανία,el_GR
countries.iso.IT,Ιταλία,el_GR
countries.iso.IM,Νήσος του ανθρώπου,el_GR
countries.iso.IE,Ιρλανδία,el_GR
countries.iso.HU,Ουγγαρία,el_GR
countries.iso.HR,Κροατία,el_GR
countries.iso.GR,Ελλάδα,el_GR
countries.iso.GB,Ηνωμένο Βασίλειο,el_GR
countries.iso.FR,Γαλλία,el_GR
countries.iso.FI,Φινλανδία,el_GR
countries.iso.ES,Ισπανία,el_GR
countries.iso.EE,Εσθονία,el_GR
countries.iso.DK,Δανία,el_GR
countries.iso.DE,Γερμανία,el_GR
countries.iso.CZ,Τσεχική Δημοκρατία,el_GR
countries.iso.CY,Κύπρος,el_GR
countries.iso.CH,Ελβετία,el_GR
countries.iso.BG,Βουλγαρία,el_GR
countries.iso.BE,Βέλγιο,el_GR
countries.iso.AT,Αυστρία,el_GR
configured_bundle_widget.multiplier,Χ,el_GR
configured_bundle_widget.items,Αντικείμενα,el_GR
configured_bundle_widget.configured_bundle.updated,Η ρυθμισμένη δέσμη ενημερώθηκε με επιτυχία.,el_GR
configured_bundle_widget.configured_bundle.removed,Η διαμορφωμένη δέσμη αφαιρείται με επιτυχία.,el_GR
configured_bundle_note_widget.remove_note,Αφαιρώ,el_GR
configured_bundle_note_widget.edit_note,Επεξεργασία,el_GR
configured_bundle_cart.error.configured_bundle_not_found,Διαμορφωμένη δέσμη με παρεχόμενη SKU που δεν βρίσκεται στο καλάθι.,el_GR
configured_bundle_cart.error.configured_bundle_cannot_be_updated,Η ρυθμισμένη δέσμη δεν μπορεί να ενημερωθεί.,el_GR
configured_bundle_cart.error.configured_bundle_cannot_be_removed,Η διαμορφωμένη δέσμη δεν μπορεί να αφαιρεθεί από το καλάθι.,el_GR
configured_bundle_cart.error.configured_bundle_cannot_be_added,Η διαμορφωμένη δέσμη δεν μπορεί να προστεθεί στο καλάθι.,el_GR
configured_bundle.total,Στοιχείο Σύνολο:,el_GR
configured_bundle.remove,Αφαιρώ,el_GR
configured_bundle.quantity,Ποσότητα:,el_GR
configured_bundle.price,Τιμη προιοντος:,el_GR
configured_bundle.order.items,Στοιχεία στη δέσμη:,el_GR
configured_bundle.item_sku,Sku:,el_GR
configured_bundle.bundle_total,Σύνολο δέσμης:,el_GR
configurable_bundle_page.unselect,Μη επιλέγω,el_GR
configurable_bundle_page.template_not_found,Το πρότυπο ρύθμισης δέσμης δεν βρέθηκε.,el_GR
configurable_bundle_page.select,Επιλέγω,el_GR
configurable_bundle_page.invalid_template_slot_combination,Μη έγκυρο συνδυασμό προτύπου / υποδοχής.,el_GR
configurable_bundle_page.edit,Επεξεργασία,el_GR
configurable_bundle_page.configurator.tip.text,"Για να δημιουργήσετε τη δέσμη, επιλέξτε την υποδοχή από την αριστερή πλευρά και επιλέξτε το προϊόν από τη λίστα.",el_GR
configurable_bundle_page.configurator.tip.header,Δημιουργήστε τη δική σας δέσμη.,el_GR
configurable_bundle_page.configurator.templates_not_found,Δεν υπάρχουν διαθέσιμα πρότυπα.,el_GR
configurable_bundle_page.configurator.summary_page_total,Σύνολο,el_GR
configurable_bundle_page.configurator.summary_page_locked,Το προϊόν για τουλάχιστον μία υποδοχή πρέπει να διαμορφωθεί για να επισκεφθεί η σύνοψη.,el_GR
configurable_bundle_page.configurator.summary,Περίληψη,el_GR
configurable_bundle_page.configurator.slot_page.back_link,Επιστροφή στις δέσμες,el_GR
configurable_bundle_page.configurator.slot_became_unavailable,"Διαμορφωμένη υποδοχή με id '%id%', δεν ήταν διαθέσιμη.",el_GR
configurable_bundle_page.configurator.sku,Sku:,el_GR
configurable_bundle_page.configurator.selected_product,Επιλεγμένο προϊόν,el_GR
configurable_bundle_page.configurator.product_became_unavailable,Προϊόν με sku '%sku%' διαμορφωμένο για υποδοχή με id '%id%' δεν είναι διαθέσιμο.,el_GR
configurable_bundle_page.configurator.added_to_cart,Διαμορφωμένη δέσμη με επιτυχία προστέθηκε στο καλάθι.,el_GR
configurable_bundle_page.configurator.add_to_cart,Προσθήκη στο καλάθι,el_GR
configurable_bundle_page.configurator,Διαμορφωτής,el_GR
configurable_bundle_page.configurable_bundle_list,Ρυθμιζόμενη λίστα πακέτων,el_GR
configurable_bundle_page.choose_bundle_to_configure,Επιλέξτε δέσμη για να διαμορφώσετε,el_GR
configurable_bundle_note.note_added,Σημείωση έχει προστεθεί με επιτυχία στη διαμορφωμένη δέσμη,el_GR
configurable_bundle_note.note,Διαμορφωμένη δέσμη Σημείωση:,el_GR
configurable_bundle_note.form.save,Αποθηκεύσετε,el_GR
configurable_bundle_note.enter_note,Προσθέστε μια σημείωση για τη διαμορφωμένη δέσμη,el_GR
configurable_bundle.templates.smartstation.name,Κιτ smartstation,el_GR
configurable_bundle.templates.configurable-bundle-all-in.name,Ολα μέσα,el_GR
configurable_bundle.template_slots.slot-6.name,Υποδοχή 6,el_GR
configurable_bundle.template_slots.slot-5.name,Κουλοχέρη 5,el_GR
configurable_bundle.template_slots.slot-4.name,Υποδοχή 4,el_GR
configurable_bundle.template_slots.slot-3.name,Υποδοχή 3,el_GR
configurable_bundle.template_slots.slot-2.name,Υποδοχή 2,el_GR
configurable_bundle.template_slots.slot-1.name,Υποδοχή 1,el_GR
configurable_bundle.template.validation.error.not_exists,Το ρυθμιζόμενο πρότυπο δέσμης δεν υπάρχει.,el_GR
configurable_bundle.template.validation.error.already_deactivated,Το ρυθμιζόμενο πρότυπο δέσμης είναι ήδη απενεργοποιημένο.,el_GR
configurable_bundle.template.validation.error.already_activated,Το ρυθμιζόμενο πρότυπο δέσμης είναι ήδη ενεργοποιημένο.,el_GR
configurable_bundle.slot.validation.error.not_exists,Η ρυθμιζόμενη υποδοχή προτύπου δέσμης δεν υπάρχει.,el_GR
company_user.remember_choice,Θυμηθείτε την επιλογή,el_GR
company_user.no_company,Καμία εταιρεία,el_GR
company_user.change_company_user,Αλλαγή χρήστη της εταιρείας,el_GR
company_user.business_on_behalf.error.company_user_invalid,"Δεν μπορείτε να επιλέξετε αυτόν τον χρήστη της εταιρείας, δεν είναι έγκυρη.",el_GR
company_user.business_on_behalf.error.company_not_active,"Δεν μπορείτε να επιλέξετε αυτόν τον χρήστη της εταιρείας, η εταιρεία δεν είναι ενεργή.",el_GR
company_page.company_user_restricted_message,Οι τακτικοί πελάτες δεν επιτρέπεται να λειτουργούν σε εταιρικές σελίδες,el_GR
company_page.company_business_unit_restricted_message,Δεν έχετε δικαιώματα για να εκτελέσετε αυτή τη λειτουργία,el_GR
company.user.salutation.ms,Κυρία.,el_GR
company.user.salutation.mrs,Κυρία.,el_GR
company.user.salutation.mr,Κύριος.,el_GR
company.user.salutation.dr,Δρ,el_GR
company.user.last_name,Επίθετο,el_GR
company.user.invitation.title.plural,Προσκλήσεις,el_GR
company.user.invitation.status.pending,εκκρεμής,el_GR
company.user.invitation.status.new,Δεν εστάλη,el_GR
company.user.invitation.status.accepted,Αποδεκτό,el_GR
company.user.invitation.status,Κατάσταση,el_GR
company.user.invitation.sent.success.message,Πρόσκληση που αποστέλλεται με επιτυχία,el_GR
company.user.invitation.sent.error.message,Η πρόσκληση δεν στάλθηκε,el_GR
company.user.invitation.sent.all.success.message,Όλες οι προσκλήσεις έστειλαν επιτυχώς,el_GR
company.user.invitation.sent.all.none.found.message,Δεν υπάρχουν προσκλήσεις για την αποστολή που βρέθηκαν,el_GR
company.user.invitation.sent.all.error.message,Ορισμένες προσκλήσεις απέτυχαν να σταλούν,el_GR
company.user.invitation.send.button,Στείλετε,el_GR
company.user.invitation.send.all.button,Στείλε τα όλα,el_GR
company.user.invitation.resent.success.message,Πρόσκληση με επιτυχία,el_GR
company.user.invitation.resent.error.message,Η πρόσκληση δεν ήταν ανυπόμονος,el_GR
company.user.invitation.resend.title,Ξαναστέλνω πρόσκληση,el_GR
company.user.invitation.resend.confirmation.question,Είστε βέβαιοι ότι θέλετε να στείλετε ξανά την πρόσκληση;,el_GR
company.user.invitation.resend.button,Ξαναβλέπω,el_GR
company.user.invitation.not.found.message,Πρόσκληση που δεν βρέθηκε,el_GR
company.user.invitation.mail,Ταχυδρομείο,el_GR
company.user.invitation.last.name,Επίθετο,el_GR
company.user.invitation.invite_users,Προσκαλέστε τους χρήστες,el_GR
company.user.invitation.invalid,Η πρόσκλησή σας δεν είναι έγκυρη,el_GR
company.user.invitation.imported.title.plural,Εισαγόμενες προσκλήσεις,el_GR
company.user.invitation.import.title,Εισαγωγή νέων προσκλήσεων,el_GR
company.user.invitation.import.file.invalid,Το αρχείο εισαγωγής δεν είναι έγκυρο,el_GR
