category_key,parent_category_key,name.de_DE,name.en_US,meta_title.de_DE,meta_title.en_US,meta_description.de_DE,meta_description.en_US,meta_keywords.de_DE,meta_keywords.en_US,is_active,is_in_menu,is_clickable,is_searchable,is_root,is_main,node_order,template_name,category_image_name.en_US,category_image_name.de_DE
baby_carriers_and_travelling_with_babies,baby_and_child,"Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies","Baby Carriers & Travelling with Babies",1,1,1,1,0,1,90,"Catalog (default)",,
baby_carriers_and_accessories,baby_carriers_and_travelling_with_babies,"Baby Carriers & Accessories","Baby Carriers & Accessories","Baby Carriers & Accessories","Baby Carriers & Accessories","Baby Carriers & Accessories","Baby Carriers & Accessories","Baby Carriers & Accessories","Baby Carriers & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
baby_slings,baby_carriers_and_travelling_with_babies,"Baby Slings","Baby Slings","Baby Slings","Baby Slings","Baby Slings","Baby Slings","Baby Slings","Baby Slings",1,1,1,1,0,1,90,"Catalog (default)",,
travel_beds_for_babies,baby_carriers_and_travelling_with_babies,"Travel Beds for Babies","Travel Beds for Babies","Travel Beds for Babies","Travel Beds for Babies","Travel Beds for Babies","Travel Beds for Babies","Travel Beds for Babies","Travel Beds for Babies",1,1,1,1,0,1,90,"Catalog (default)",,
baby_changing_and_care,baby_and_child,"Baby Changing & Care","Baby Changing & Care","Baby Changing & Care","Baby Changing & Care","Baby Changing & Care","Baby Changing & Care","Baby Changing & Care","Baby Changing & Care",1,1,1,1,0,1,90,"Catalog (default)",,
baby_body_care,baby_changing_and_care,"Baby Body Care","Baby Body Care","Baby Body Care","Baby Body Care","Baby Body Care","Baby Body Care","Baby Body Care","Baby Body Care",1,1,1,1,0,1,90,"Catalog (default)",,
baby_dental_care,baby_body_care,"Baby Dental Care","Baby Dental Care","Baby Dental Care","Baby Dental Care","Baby Dental Care","Baby Dental Care","Baby Dental Care","Baby Dental Care",1,1,1,1,0,1,90,"Catalog (default)",,
baby_hair_care,baby_body_care,"Baby Hair Care","Baby Hair Care","Baby Hair Care","Baby Hair Care","Baby Hair Care","Baby Hair Care","Baby Hair Care","Baby Hair Care",1,1,1,1,0,1,90,"Catalog (default)",,
baby_nail_care,baby_body_care,"Baby Nail Care","Baby Nail Care","Baby Nail Care","Baby Nail Care","Baby Nail Care","Baby Nail Care","Baby Nail Care","Baby Nail Care",1,1,1,1,0,1,90,"Catalog (default)",,
baby_skin_care,baby_body_care,"Baby Skin Care","Baby Skin Care","Baby Skin Care","Baby Skin Care","Baby Skin Care","Baby Skin Care","Baby Skin Care","Baby Skin Care",1,1,1,1,0,1,90,"Catalog (default)",,
baby_changing,baby_changing_and_care,"Baby Changing","Baby Changing","Baby Changing","Baby Changing","Baby Changing","Baby Changing","Baby Changing","Baby Changing",1,1,1,1,0,1,90,"Catalog (default)",,
changing_bags,baby_changing,"Changing Bags","Changing Bags","Changing Bags","Changing Bags","Changing Bags","Changing Bags","Changing Bags","Changing Bags",1,1,1,1,0,1,90,"Catalog (default)",,
changing_pads_and_covers,baby_changing,"Changing Pads & Covers","Changing Pads & Covers","Changing Pads & Covers","Changing Pads & Covers","Changing Pads & Covers","Changing Pads & Covers","Changing Pads & Covers","Changing Pads & Covers",1,1,1,1,0,1,90,"Catalog (default)",,
diaper_pails_and_accessories,baby_changing,"Diaper Pails & Accessories","Diaper Pails & Accessories","Diaper Pails & Accessories","Diaper Pails & Accessories","Diaper Pails & Accessories","Diaper Pails & Accessories","Diaper Pails & Accessories","Diaper Pails & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
nappies,baby_changing,Nappies,Nappies,Nappies,Nappies,Nappies,Nappies,Nappies,Nappies,1,1,1,1,0,1,90,"Catalog (default)",,
cloth_diapers_and_inlays,nappies,"Cloth Diapers & Inlays","Cloth Diapers & Inlays","Cloth Diapers & Inlays","Cloth Diapers & Inlays","Cloth Diapers & Inlays","Cloth Diapers & Inlays","Cloth Diapers & Inlays","Cloth Diapers & Inlays",1,1,1,1,0,1,90,"Catalog (default)",,
disposable_nappies,nappies,"Disposable Nappies","Disposable Nappies","Disposable Nappies","Disposable Nappies","Disposable Nappies","Disposable Nappies","Disposable Nappies","Disposable Nappies",1,1,1,1,0,1,90,"Catalog (default)",,
nappy_cakes,nappies,"Nappy Cakes","Nappy Cakes","Nappy Cakes","Nappy Cakes","Nappy Cakes","Nappy Cakes","Nappy Cakes","Nappy Cakes",1,1,1,1,0,1,90,"Catalog (default)",,
radiant_heaters,baby_changing,"Radiant Heaters","Radiant Heaters","Radiant Heaters","Radiant Heaters","Radiant Heaters","Radiant Heaters","Radiant Heaters","Radiant Heaters",1,1,1,1,0,1,90,"Catalog (default)",,
swaddle_accessories,baby_changing,"Swaddle Accessories","Swaddle Accessories","Swaddle Accessories","Swaddle Accessories","Swaddle Accessories","Swaddle Accessories","Swaddle Accessories","Swaddle Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
bathing_accessories_for_babies,baby_changing_and_care,"Bathing Accessories for Babies","Bathing Accessories for Babies","Bathing Accessories for Babies","Bathing Accessories for Babies","Bathing Accessories for Babies","Bathing Accessories for Babies","Bathing Accessories for Babies","Bathing Accessories for Babies",1,1,1,1,0,1,90,"Catalog (default)",,
baby_baths_and_inlays,bathing_accessories_for_babies,"Baby Baths & Inlays","Baby Baths & Inlays","Baby Baths & Inlays","Baby Baths & Inlays","Baby Baths & Inlays","Baby Baths & Inlays","Baby Baths & Inlays","Baby Baths & Inlays",1,1,1,1,0,1,90,"Catalog (default)",,
baby_towels,bathing_accessories_for_babies,"Baby Towels","Baby Towels","Baby Towels","Baby Towels","Baby Towels","Baby Towels","Baby Towels","Baby Towels",1,1,1,1,0,1,90,"Catalog (default)",,
bath_thermometers_for_babies,bathing_accessories_for_babies,"Bath Thermometers for Babies","Bath Thermometers for Babies","Bath Thermometers for Babies","Bath Thermometers for Babies","Bath Thermometers for Babies","Bath Thermometers for Babies","Bath Thermometers for Babies","Bath Thermometers for Babies",1,1,1,1,0,1,90,"Catalog (default)",,
bathing_seats,bathing_accessories_for_babies,"Bathing Seats","Bathing Seats","Bathing Seats","Bathing Seats","Bathing Seats","Bathing Seats","Bathing Seats","Bathing Seats",1,1,1,1,0,1,90,"Catalog (default)",,
health_and_therapy,baby_changing_and_care,"Health & Therapy","Health & Therapy","Health & Therapy","Health & Therapy","Health & Therapy","Health & Therapy","Health & Therapy","Health & Therapy",1,1,1,1,0,1,90,"Catalog (default)",,
baby_scales,health_and_therapy,"Baby Scales","Baby Scales","Baby Scales","Baby Scales","Baby Scales","Baby Scales","Baby Scales","Baby Scales",1,1,1,1,0,1,90,"Catalog (default)",,
baby_thermometers,health_and_therapy,"Baby Thermometers","Baby Thermometers","Baby Thermometers","Baby Thermometers","Baby Thermometers","Baby Thermometers","Baby Thermometers","Baby Thermometers",1,1,1,1,0,1,90,"Catalog (default)",,
nasal_aspirators,health_and_therapy,"Nasal Aspirators","Nasal Aspirators","Nasal Aspirators","Nasal Aspirators","Nasal Aspirators","Nasal Aspirators","Nasal Aspirators","Nasal Aspirators",1,1,1,1,0,1,90,"Catalog (default)",,
pacifiers_and_chains,baby_changing_and_care,"Pacifiers & Chains","Pacifiers & Chains","Pacifiers & Chains","Pacifiers & Chains","Pacifiers & Chains","Pacifiers & Chains","Pacifiers & Chains","Pacifiers & Chains",1,1,1,1,0,1,90,"Catalog (default)",,
potty_training,baby_changing_and_care,"Potty Training","Potty Training","Potty Training","Potty Training","Potty Training","Potty Training","Potty Training","Potty Training",1,1,1,1,0,1,90,"Catalog (default)",,
baby_monitors_and_security,baby_and_child,"Baby Monitors & Security","Baby Monitors & Security","Baby Monitors & Security","Baby Monitors & Security","Baby Monitors & Security","Baby Monitors & Security","Baby Monitors & Security","Baby Monitors & Security",1,1,1,1,0,1,90,"Catalog (default)",,
baby_monitor_and_accessories,baby_monitors_and_security,"Baby Monitor & Accessories","Baby Monitor & Accessories","Baby Monitor & Accessories","Baby Monitor & Accessories","Baby Monitor & Accessories","Baby Monitor & Accessories","Baby Monitor & Accessories","Baby Monitor & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
childlocks,baby_monitors_and_security,Childlocks,Childlocks,Childlocks,Childlocks,Childlocks,Childlocks,Childlocks,Childlocks,1,1,1,1,0,1,90,"Catalog (default)",,
childrens_ear_defenders,baby_monitors_and_security,"Children's Ear Defenders","Children's Ear Defenders","Children's Ear Defenders","Children's Ear Defenders","Children's Ear Defenders","Children's Ear Defenders","Children's Ear Defenders","Children's Ear Defenders",1,1,1,1,0,1,90,"Catalog (default)",,
safety_equipment_for_children,baby_monitors_and_security,"Safety Equipment for Children","Safety Equipment for Children","Safety Equipment for Children","Safety Equipment for Children","Safety Equipment for Children","Safety Equipment for Children","Safety Equipment for Children","Safety Equipment for Children",1,1,1,1,0,1,90,"Catalog (default)",,
bed_rails,safety_equipment_for_children,"Bed Rails","Bed Rails","Bed Rails","Bed Rails","Bed Rails","Bed Rails","Bed Rails","Bed Rails",1,1,1,1,0,1,90,"Catalog (default)",,
guards_for_babies_and_children,safety_equipment_for_children,"Guards for Babies & Children","Guards for Babies & Children","Guards for Babies & Children","Guards for Babies & Children","Guards for Babies & Children","Guards for Babies & Children","Guards for Babies & Children","Guards for Babies & Children",1,1,1,1,0,1,90,"Catalog (default)",,
playpens_and_inlays,safety_equipment_for_children,"Playpens & Inlays","Playpens & Inlays","Playpens & Inlays","Playpens & Inlays","Playpens & Inlays","Playpens & Inlays","Playpens & Inlays","Playpens & Inlays",1,1,1,1,0,1,90,"Catalog (default)",,
walkers,baby_monitors_and_security,Walkers,Walkers,Walkers,Walkers,Walkers,Walkers,Walkers,Walkers,1,1,1,1,0,1,90,"Catalog (default)",,
children_car_seats_and_accessories,baby_and_child,"Children Car Seats & Accessories","Children Car Seats & Accessories","Children Car Seats & Accessories","Children Car Seats & Accessories","Children Car Seats & Accessories","Children Car Seats & Accessories","Children Car Seats & Accessories","Children Car Seats & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_furniture,nursery,"Children's Furniture","Children's Furniture","Children's Furniture","Children's Furniture","Children's Furniture","Children's Furniture","Children's Furniture","Children's Furniture",1,1,1,1,0,1,90,"Catalog (default)",,
baby_and_cribs,childrens_furniture,"Baby & Cribs","Baby & Cribs","Baby & Cribs","Baby & Cribs","Baby & Cribs","Baby & Cribs","Baby & Cribs","Baby & Cribs",1,1,1,1,0,1,90,"Catalog (default)",,
baby_chairs,childrens_furniture,"Baby Chairs","Baby Chairs","Baby Chairs","Baby Chairs","Baby Chairs","Baby Chairs","Baby Chairs","Baby Chairs",1,1,1,1,0,1,90,"Catalog (default)",,
bouncers,childrens_furniture,Bouncers,Bouncers,Bouncers,Bouncers,Bouncers,Bouncers,Bouncers,Bouncers,1,1,1,1,0,1,90,"Catalog (default)",,
changing_furniture_and_mounts,childrens_furniture,"Changing Furniture & Mounts","Changing Furniture & Mounts","Changing Furniture & Mounts","Changing Furniture & Mounts","Changing Furniture & Mounts","Changing Furniture & Mounts","Changing Furniture & Mounts","Changing Furniture & Mounts",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_chairs_and_tables,childrens_furniture,"Children's Chairs & Tables","Children's Chairs & Tables","Children's Chairs & Tables","Children's Chairs & Tables","Children's Chairs & Tables","Children's Chairs & Tables","Children's Chairs & Tables","Children's Chairs & Tables",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_shelfs,childrens_furniture,"Children's Shelfs","Children's Shelfs","Children's Shelfs","Children's Shelfs","Children's Shelfs","Children's Shelfs","Children's Shelfs","Children's Shelfs",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_wardrobes,childrens_furniture,"Children's Wardrobes","Children's Wardrobes","Children's Wardrobes","Children's Wardrobes","Children's Wardrobes","Children's Wardrobes","Children's Wardrobes","Children's Wardrobes",1,1,1,1,0,1,90,"Catalog (default)",,
complete_equipment_baby_and_nursery,childrens_furniture,"Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery","Complete Equipment Baby & Nursery",1,1,1,1,0,1,90,"Catalog (default)",,
insect_nets_for_baby_beds,childrens_furniture,"Insect Nets for Baby Beds","Insect Nets for Baby Beds","Insect Nets for Baby Beds","Insect Nets for Baby Beds","Insect Nets for Baby Beds","Insect Nets for Baby Beds","Insect Nets for Baby Beds","Insect Nets for Baby Beds",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_lighting,nursery,"Children's Lighting","Children's Lighting","Children's Lighting","Children's Lighting","Children's Lighting","Children's Lighting","Children's Lighting","Children's Lighting",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_bedside_lamps,childrens_lighting,"Children's Bedside Lamps","Children's Bedside Lamps","Children's Bedside Lamps","Children's Bedside Lamps","Children's Bedside Lamps","Children's Bedside Lamps","Children's Bedside Lamps","Children's Bedside Lamps",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_night_lights,childrens_lighting,"Children's Night Lights","Children's Night Lights","Children's Night Lights","Children's Night Lights","Children's Night Lights","Children's Night Lights","Children's Night Lights","Children's Night Lights",1,1,1,1,0,1,90,"Catalog (default)",,
nursery_textiles,nursery,"Nursery Textiles","Nursery Textiles","Nursery Textiles","Nursery Textiles","Nursery Textiles","Nursery Textiles","Nursery Textiles","Nursery Textiles",1,1,1,1,0,1,90,"Catalog (default)",,
baby_blankets_and_childrens_blankets,nursery_textiles,"Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets","Baby Blankets & Children's Blankets",1,1,1,1,0,1,90,"Catalog (default)",,
carpets_and_mats_for_nurseries,nursery_textiles,"Carpets & Mats for Nurseries","Carpets & Mats for Nurseries","Carpets & Mats for Nurseries","Carpets & Mats for Nurseries","Carpets & Mats for Nurseries","Carpets & Mats for Nurseries","Carpets & Mats for Nurseries","Carpets & Mats for Nurseries",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_duvet_covers,nursery_textiles,"Children's Duvet Covers","Children's Duvet Covers","Children's Duvet Covers","Children's Duvet Covers","Children's Duvet Covers","Children's Duvet Covers","Children's Duvet Covers","Children's Duvet Covers",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_sheets,nursery_textiles,"Children's Sheets","Children's Sheets","Children's Sheets","Children's Sheets","Children's Sheets","Children's Sheets","Children's Sheets","Children's Sheets",1,1,1,1,0,1,90,"Catalog (default)",,
other_nursery_textiles,nursery_textiles,"Other Nursery Textiles","Other Nursery Textiles","Other Nursery Textiles","Other Nursery Textiles","Other Nursery Textiles","Other Nursery Textiles","Other Nursery Textiles","Other Nursery Textiles",1,1,1,1,0,1,90,"Catalog (default)",,
positioning_pillows_and_childrens_pillows,nursery_textiles,"Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows","Positioning Pillows & Children's Pillows",1,1,1,1,0,1,90,"Catalog (default)",,
order_and_storage_for_nurseries,nursery,"Order & Storage for Nurseries","Order & Storage for Nurseries","Order & Storage for Nurseries","Order & Storage for Nurseries","Order & Storage for Nurseries","Order & Storage for Nurseries","Order & Storage for Nurseries","Order & Storage for Nurseries",1,1,1,1,0,1,90,"Catalog (default)",,
room_decoration_for_nurseries,nursery,"Room decoration for Nurseries","Room decoration for Nurseries","Room decoration for Nurseries","Room decoration for Nurseries","Room decoration for Nurseries","Room decoration for Nurseries","Room decoration for Nurseries","Room decoration for Nurseries",1,1,1,1,0,1,90,"Catalog (default)",,
nutrition_for_babies,baby_and_child,"Nutrition for Babies","Nutrition for Babies","Nutrition for Babies","Nutrition for Babies","Nutrition for Babies","Nutrition for Babies","Nutrition for Babies","Nutrition for Babies",1,1,1,1,0,1,90,"Catalog (default)",,
baby_bottles_and_accessories,nutrition_for_babies,"Baby Bottles & Accessories","Baby Bottles & Accessories","Baby Bottles & Accessories","Baby Bottles & Accessories","Baby Bottles & Accessories","Baby Bottles & Accessories","Baby Bottles & Accessories","Baby Bottles & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
baby_food,nutrition_for_babies,"Baby Food","Baby Food","Baby Food","Baby Food","Baby Food","Baby Food","Baby Food","Baby Food",1,1,1,1,0,1,90,"Catalog (default)",,
baby_seats,nutrition_for_babies,"Baby Seats","Baby Seats","Baby Seats","Baby Seats","Baby Seats","Baby Seats","Baby Seats","Baby Seats",1,1,1,1,0,1,90,"Catalog (default)",,
booster_seats,baby_seats,"Booster Seats","Booster Seats","Booster Seats","Booster Seats","Booster Seats","Booster Seats","Booster Seats","Booster Seats",1,1,1,1,0,1,90,"Catalog (default)",,
covers_and_cushions,baby_seats,"Covers & Cushions","Covers & Cushions","Covers & Cushions","Covers & Cushions","Covers & Cushions","Covers & Cushions","Covers & Cushions","Covers & Cushions",1,1,1,1,0,1,90,"Catalog (default)",,
high_chairs,baby_seats,"High Chairs","High Chairs","High Chairs","High Chairs","High Chairs","High Chairs","High Chairs","High Chairs",1,1,1,1,0,1,90,"Catalog (default)",,
hook_on_seats,baby_seats,"Hook-On Seats","Hook-On Seats","Hook-On Seats","Hook-On Seats","Hook-On Seats","Hook-On Seats","Hook-On Seats","Hook-On Seats",1,1,1,1,0,1,90,"Catalog (default)",,
breastfeeding,nutrition_for_babies,Breastfeeding,Breastfeeding,Breastfeeding,Breastfeeding,Breastfeeding,Breastfeeding,Breastfeeding,Breastfeeding,1,1,1,1,0,1,90,"Catalog (default)",,
breast_pumps_and_accessories,breastfeeding,"Breast Pumps & Accessories","Breast Pumps & Accessories","Breast Pumps & Accessories","Breast Pumps & Accessories","Breast Pumps & Accessories","Breast Pumps & Accessories","Breast Pumps & Accessories","Breast Pumps & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
breastfeeding_pillows,breastfeeding,"Breastfeeding Pillows","Breastfeeding Pillows","Breastfeeding Pillows","Breastfeeding Pillows","Breastfeeding Pillows","Breastfeeding Pillows","Breastfeeding Pillows","Breastfeeding Pillows",1,1,1,1,0,1,90,"Catalog (default)",,
nursing_bras_and_breast_pads,breastfeeding,"Nursing Bras & Breast Pads","Nursing Bras & Breast Pads","Nursing Bras & Breast Pads","Nursing Bras & Breast Pads","Nursing Bras & Breast Pads","Nursing Bras & Breast Pads","Nursing Bras & Breast Pads","Nursing Bras & Breast Pads",1,1,1,1,0,1,90,"Catalog (default)",,
cutlery_and_dishes_for_children,nutrition_for_babies,"Cutlery & Dishes for Children","Cutlery & Dishes for Children","Cutlery & Dishes for Children","Cutlery & Dishes for Children","Cutlery & Dishes for Children","Cutlery & Dishes for Children","Cutlery & Dishes for Children","Cutlery & Dishes for Children",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_dishes,cutlery_and_dishes_for_children,"Children's Dishes","Children's Dishes","Children's Dishes","Children's Dishes","Children's Dishes","Children's Dishes","Children's Dishes","Children's Dishes",1,1,1,1,0,1,90,"Catalog (default)",,
sippy_cups_for_children,cutlery_and_dishes_for_children,"Sippy Cups for Children","Sippy Cups for Children","Sippy Cups for Children","Sippy Cups for Children","Sippy Cups for Children","Sippy Cups for Children","Sippy Cups for Children","Sippy Cups for Children",1,1,1,1,0,1,90,"Catalog (default)",,
food_preparation_for_babies_and_children,nutrition_for_babies,"Food Preparation for Babies & Children","Food Preparation for Babies & Children","Food Preparation for Babies & Children","Food Preparation for Babies & Children","Food Preparation for Babies & Children","Food Preparation for Babies & Children","Food Preparation for Babies & Children","Food Preparation for Babies & Children",1,1,1,1,0,1,90,"Catalog (default)",,
baby_food_containers,food_preparation_for_babies_and_children,"Baby Food Containers","Baby Food Containers","Baby Food Containers","Baby Food Containers","Baby Food Containers","Baby Food Containers","Baby Food Containers","Baby Food Containers",1,1,1,1,0,1,90,"Catalog (default)",,
baby_food_cookers,food_preparation_for_babies_and_children,"Baby Food Cookers","Baby Food Cookers","Baby Food Cookers","Baby Food Cookers","Baby Food Cookers","Baby Food Cookers","Baby Food Cookers","Baby Food Cookers",1,1,1,1,0,1,90,"Catalog (default)",,
bottle_warmers,food_preparation_for_babies_and_children,"Bottle Warmers","Bottle Warmers","Bottle Warmers","Bottle Warmers","Bottle Warmers","Bottle Warmers","Bottle Warmers","Bottle Warmers",1,1,1,1,0,1,90,"Catalog (default)",,
muslin_squares,nutrition_for_babies,"Muslin Squares","Muslin Squares","Muslin Squares","Muslin Squares","Muslin Squares","Muslin Squares","Muslin Squares","Muslin Squares",1,1,1,1,0,1,90,"Catalog (default)",,
pushchairs,baby_and_child,Pushchairs,Pushchairs,Pushchairs,Pushchairs,Pushchairs,Pushchairs,Pushchairs,Pushchairs,1,1,1,1,0,1,90,"Catalog (default)",,
buggies,pushchairs,Buggies,Buggies,Buggies,Buggies,Buggies,Buggies,Buggies,Buggies,1,1,1,1,0,1,90,"Catalog (default)",,
prams,pushchairs,Prams,Prams,Prams,Prams,Prams,Prams,Prams,Prams,1,1,1,1,0,1,90,"Catalog (default)",,
twin_to_four_seaters,pushchairs,"Twin To Four Seaters","Twin To Four Seaters","Twin To Four Seaters","Twin To Four Seaters","Twin To Four Seaters","Twin To Four Seaters","Twin To Four Seaters","Twin To Four Seaters",1,1,1,1,0,1,90,"Catalog (default)",,
toys,toys_and_baby,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,1,1,1,1,0,1,90,"Catalog (default)",,
baby_toys,toys,"Baby Toys","Baby Toys","Baby Toys","Baby Toys","Baby Toys","Baby Toys","Baby Toys","Baby Toys",1,1,1,1,0,1,90,"Catalog (default)",,
costumes_and_accessories,toys,"Costumes & Accessories","Costumes & Accessories","Costumes & Accessories","Costumes & Accessories","Costumes & Accessories","Costumes & Accessories","Costumes & Accessories","Costumes & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
costume_accessories,costumes_and_accessories,"Costume Accessories","Costume Accessories","Costume Accessories","Costume Accessories","Costume Accessories","Costume Accessories","Costume Accessories","Costume Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
costumes,costumes_and_accessories,Costumes,Costumes,Costumes,Costumes,Costumes,Costumes,Costumes,Costumes,1,1,1,1,0,1,90,"Catalog (default)",,
make_up_and_styling,costumes_and_accessories,"Make Up & Styling","Make Up & Styling","Make Up & Styling","Make Up & Styling","Make Up & Styling","Make Up & Styling","Make Up & Styling","Make Up & Styling",1,1,1,1,0,1,90,"Catalog (default)",,
create_and_build,toys,"Create & Build","Create & Build","Create & Build","Create & Build","Create & Build","Create & Build","Create & Build","Create & Build",1,1,1,1,0,1,90,"Catalog (default)",,
building_and_constructing,create_and_build,"Building & Constructing","Building & Constructing","Building & Constructing","Building & Constructing","Building & Constructing","Building & Constructing","Building & Constructing","Building & Constructing",1,1,1,1,0,1,90,"Catalog (default)",,
lego®,create_and_build,LEGO®,LEGO®,LEGO®,LEGO®,LEGO®,LEGO®,LEGO®,LEGO®,1,1,1,1,0,1,90,"Catalog (default)",,
playmobil®,create_and_build,PLAYMOBIL®,PLAYMOBIL®,PLAYMOBIL®,PLAYMOBIL®,PLAYMOBIL®,PLAYMOBIL®,PLAYMOBIL®,PLAYMOBIL®,1,1,1,1,0,1,90,"Catalog (default)",,
discover_and_explore,toys,"Discover & Explore","Discover & Explore","Discover & Explore","Discover & Explore","Discover & Explore","Discover & Explore","Discover & Explore","Discover & Explore",1,1,1,1,0,1,90,"Catalog (default)",,
magic_kits,discover_and_explore,"Magic Kits","Magic Kits","Magic Kits","Magic Kits","Magic Kits","Magic Kits","Magic Kits","Magic Kits",1,1,1,1,0,1,90,"Catalog (default)",,
multimedia_for_children,discover_and_explore,"Multimedia for Children","Multimedia for Children","Multimedia for Children","Multimedia for Children","Multimedia for Children","Multimedia for Children","Multimedia for Children","Multimedia for Children",1,1,1,1,0,1,90,"Catalog (default)",,
sience_kits,discover_and_explore,"Sience Kits","Sience Kits","Sience Kits","Sience Kits","Sience Kits","Sience Kits","Sience Kits","Sience Kits",1,1,1,1,0,1,90,"Catalog (default)",,
dolls_and_figures,toys,"Dolls & Figures","Dolls & Figures","Dolls & Figures","Dolls & Figures","Dolls & Figures","Dolls & Figures","Dolls & Figures","Dolls & Figures",1,1,1,1,0,1,90,"Catalog (default)",,
dolls_and_accessories,dolls_and_figures,"Dolls & Accessories","Dolls & Accessories","Dolls & Accessories","Dolls & Accessories","Dolls & Accessories","Dolls & Accessories","Dolls & Accessories","Dolls & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
play_figures_and_sets,dolls_and_figures,"Play Figures & Sets","Play Figures & Sets","Play Figures & Sets","Play Figures & Sets","Play Figures & Sets","Play Figures & Sets","Play Figures & Sets","Play Figures & Sets",1,1,1,1,0,1,90,"Catalog (default)",,
stuffed_animals,dolls_and_figures,"Stuffed Animals","Stuffed Animals","Stuffed Animals","Stuffed Animals","Stuffed Animals","Stuffed Animals","Stuffed Animals","Stuffed Animals",1,1,1,1,0,1,90,"Catalog (default)",,
jigsaw_puzzles,toys,"Jigsaw Puzzles","Jigsaw Puzzles","Jigsaw Puzzles","Jigsaw Puzzles","Jigsaw Puzzles","Jigsaw Puzzles","Jigsaw Puzzles","Jigsaw Puzzles",1,1,1,1,0,1,90,"Catalog (default)",,
joke_articles,toys,"Joke Articles","Joke Articles","Joke Articles","Joke Articles","Joke Articles","Joke Articles","Joke Articles","Joke Articles",1,1,1,1,0,1,90,"Catalog (default)",,
model_building_and_hobby,toys,"Model Building & Hobby","Model Building & Hobby","Model Building & Hobby","Model Building & Hobby","Model Building & Hobby","Model Building & Hobby","Model Building & Hobby","Model Building & Hobby",1,1,1,1,0,1,90,"Catalog (default)",,
plastic_and_wood_model_building,model_building_and_hobby,"Plastic & Wood Model Building","Plastic & Wood Model Building","Plastic & Wood Model Building","Plastic & Wood Model Building","Plastic & Wood Model Building","Plastic & Wood Model Building","Plastic & Wood Model Building","Plastic & Wood Model Building",1,1,1,1,0,1,90,"Catalog (default)",,
rc,model_building_and_hobby,RC,RC,RC,RC,RC,RC,RC,RC,1,1,1,1,0,1,90,"Catalog (default)",,
rc_accessories_and_components,rc,"RC Accessories & Components","RC Accessories & Components","RC Accessories & Components","RC Accessories & Components","RC Accessories & Components","RC Accessories & Components","RC Accessories & Components","RC Accessories & Components",1,1,1,1,0,1,90,"Catalog (default)",,
rc_airplanes_and_helicopters,rc,"RC Airplanes & Helicopters","RC Airplanes & Helicopters","RC Airplanes & Helicopters","RC Airplanes & Helicopters","RC Airplanes & Helicopters","RC Airplanes & Helicopters","RC Airplanes & Helicopters","RC Airplanes & Helicopters",1,1,1,1,0,1,90,"Catalog (default)",,
rc_racing_tracks,rc,"RC Racing Tracks","RC Racing Tracks","RC Racing Tracks","RC Racing Tracks","RC Racing Tracks","RC Racing Tracks","RC Racing Tracks","RC Racing Tracks",1,1,1,1,0,1,90,"Catalog (default)",,
rc_vehicles,rc,"RC Vehicles","RC Vehicles","RC Vehicles","RC Vehicles","RC Vehicles","RC Vehicles","RC Vehicles","RC Vehicles",1,1,1,1,0,1,90,"Catalog (default)",,
